hour_of_day,date,usertype,tripduration_min,tripduration_max,tripduration_mean,tripduration_sum,tripduration_count
00,2019-05-21,Customer,225,26531,1901.646017699115,214886,113
00,2019-05-21,Subscriber,80,4983,776.8853333333333,291332,375
00,2019-05-22,Customer,169,21002,1632.4761904761904,137128,84
00,2019-05-22,Subscriber,66,3321,698.8021978021978,254364,364
00,2019-05-23,Customer,92,23892,1554.2526315789473,147654,95
00,2019-05-23,Subscriber,64,119743,1025.9626719056973,522215,509
00,2019-05-24,Customer,224,23947,1832.9150943396226,194289,106
00,2019-05-24,Subscriber,67,33410,849.1139240506329,402480,474
00,2019-05-25,Customer,160,41924,1910.8926174496644,284723,149
00,2019-05-25,Subscriber,66,31072,796.0281923714759,480005,603
00,2019-05-26,Customer,92,40174,1622.8095238095239,340790,210
00,2019-05-26,Subscriber,67,721477,2070.7648148148146,1118213,540
00,2019-05-27,Customer,147,196003,2505.5969387755104,491097,196
00,2019-05-27,Subscriber,71,4091,757.7460317460317,381904,504
00,2019-05-28,Customer,198,651913,6915.6324786324785,809129,117
00,2019-05-28,Subscriber,62,4207,735.0568181818181,258740,352
00,2019-05-29,Customer,135,9201,1443.698113207547,76516,53
00,2019-05-29,Subscriber,88,3589,707.3745819397993,211505,299
00,2019-05-30,Customer,114,29069,1749.2,87460,50
00,2019-05-30,Subscriber,62,10940,666.5555555555555,221963,333
00,2019-05-31,Customer,217,36930,3006.9444444444443,54125,18
00,2019-05-31,Subscriber,92,4481,722.6949152542373,127917,177
00,2019-06-01,Customer,61,57743,1681.951127819549,447399,266
00,2019-06-01,Subscriber,80,138802,987.5129682997118,1028001,1041
00,2019-06-02,Customer,77,152311,1904.5739436619717,540899,284
00,2019-06-02,Subscriber,66,31320,841.1758849557522,760423,904
00,2019-06-03,Customer,248,5252,1092.9213483146068,97270,89
00,2019-06-03,Subscriber,64,4613,662.1155115511551,200621,303
00,2019-06-04,Customer,341,548711,8735.83,873583,100
00,2019-06-04,Subscriber,62,7750,738.4397759103641,263623,357
00,2019-06-05,Customer,74,3478,1118.1176470588234,95040,85
00,2019-06-05,Subscriber,71,4381,721.4551724137931,313833,435
00,2019-06-06,Customer,118,4994,1083.5373134328358,72597,67
00,2019-06-06,Subscriber,64,8354,727.8946322067594,366131,503
00,2019-06-07,Customer,112,500233,7107.757763975155,1144349,161
00,2019-06-07,Subscriber,73,11091,823.1376582278481,520223,632
00,2019-06-08,Customer,187,93170,1761.6470588235295,479168,272
00,2019-06-08,Subscriber,62,5280,782.9946638207044,733666,937
00,2019-06-09,Customer,110,30075,1414.3935742971887,352184,249
00,2019-06-09,Subscriber,72,51176,856.6554913294798,741007,865
00,2019-06-10,Customer,67,123096,4167.922222222222,375113,90
00,2019-06-10,Subscriber,71,3403,677.7192513368984,253467,374
00,2019-06-11,Customer,187,10081,1329.7551020408164,65158,49
00,2019-06-11,Subscriber,63,2648,659.1480362537765,218178,331
00,2019-06-12,Customer,179,28146,1899.7184466019417,195671,103
00,2019-06-12,Subscriber,81,34409,872.895652173913,401532,460
00,2019-06-13,Customer,145,29244,1632.3157894736842,186084,114
00,2019-06-13,Subscriber,63,3765,725.604,362802,500
00,2019-06-14,Customer,149,9364,1196.3207547169811,126810,106
00,2019-06-14,Subscriber,62,21055,766.8696343402225,482361,629
00,2019-06-15,Customer,83,150639,2411.482905982906,564287,234
00,2019-06-15,Subscriber,77,11283,803.6593939393939,663019,825
00,2019-06-16,Customer,152,2021614,8991.876363636364,2472766,275
00,2019-06-16,Subscriber,65,5319,785.6294964028777,655215,834
00,2019-06-17,Customer,240,3118,1200.7662337662337,92459,77
00,2019-06-17,Subscriber,63,176445,1260.0757097791798,399444,317
00,2019-06-18,Customer,151,780780,12565.388235294118,1068058,85
00,2019-06-18,Subscriber,71,30667,859.2551546391752,333391,388
00,2019-06-19,Customer,185,27316,1682.3188405797102,116080,69
00,2019-06-19,Subscriber,63,34321,810.6075,324243,400
00,2019-06-20,Customer,67,26210,2079.478260869565,143484,69
00,2019-06-20,Subscriber,62,7135,701.7966507177033,293351,418
00,2019-06-21,Customer,111,34900,1738.04,217255,125
00,2019-06-21,Subscriber,84,32385,798.246644295302,475755,596
00,2019-06-22,Customer,142,38843,1767.3349056603774,374675,212
00,2019-06-22,Subscriber,69,209449,1002.0,929856,928
00,2019-06-23,Customer,84,75208,2077.4798927613942,774900,373
00,2019-06-23,Subscriber,73,4180,825.1601731601731,762448,924
00,2019-06-24,Customer,133,252841,3215.751552795031,517736,161
00,2019-06-24,Subscriber,63,5818,760.4298642533937,336110,442
00,2019-06-25,Customer,109,10977,1477.488,184686,125
00,2019-06-25,Subscriber,81,24868,779.5600858369098,363275,466
00,2019-06-26,Customer,155,5299,1298.7431192660551,141563,109
00,2019-06-26,Subscriber,74,5519,820.3918367346939,401992,490
00,2019-06-27,Customer,293,61599,1853.2142857142858,285395,154
00,2019-06-27,Subscriber,65,48514,949.574074074074,564047,594
00,2019-06-28,Customer,168,65818,1857.656976744186,319517,172
00,2019-06-28,Subscriber,67,23949,878.3379501385042,634160,722
00,2019-06-29,Customer,112,148036,2357.463917525773,686022,291
00,2019-06-29,Subscriber,75,18939,875.7947154471544,861782,984
00,2019-06-30,Customer,66,85788,1746.4295302013422,520436,298
00,2019-06-30,Subscriber,65,7308,829.5520833333334,716733,864
00,2019-07-01,Customer,202,2163769,14391.277108433735,2388952,166
00,2019-07-01,Subscriber,66,4650,876.0849802371541,443299,506
00,2019-07-02,Customer,64,34926,1586.5693430656934,217360,137
00,2019-07-02,Subscriber,94,3756,720.8995327102804,308545,428
00,2019-07-03,Customer,144,370382,4975.512605042017,592086,119
00,2019-07-03,Subscriber,71,29343,802.7874186550977,370085,461
00,2019-07-04,Customer,222,2481042,25652.97005988024,4284046,167
00,2019-07-04,Subscriber,67,501572,1940.493883792049,1269083,654
00,2019-07-05,Customer,61,2076810,9024.138181818182,2481638,275
00,2019-07-05,Subscriber,82,34055,904.0794117647059,614774,680
00,2019-07-06,Customer,137,110097,2247.7224489795917,550692,245
00,2019-07-06,Subscriber,61,36917,860.0811638591118,561633,653
00,2019-07-07,Customer,70,65129,2004.5458167330678,503141,251
00,2019-07-07,Subscriber,68,4780,773.0845528455285,475447,615
00,2019-07-08,Customer,81,286099,3861.0818713450294,660245,171
00,2019-07-08,Subscriber,65,11255,836.9943661971831,297133,355
00,2019-07-09,Customer,64,11638,1509.754716981132,160034,106
00,2019-07-09,Subscriber,61,216665,1295.5241379310344,563553,435
00,2019-07-10,Customer,78,9373,1438.0,197006,137
00,2019-07-10,Subscriber,63,33607,871.3219696969697,460058,528
00,2019-07-11,Customer,209,5462,1302.651851851852,175858,135
00,2019-07-11,Subscriber,69,4642,802.0035460992908,452330,564
00,2019-07-12,Customer,285,27088,1372.9489795918366,134549,98
00,2019-07-12,Subscriber,66,21734,751.0855855855856,333482,444
00,2019-07-13,Customer,79,39011,1792.3758389261745,534128,298
00,2019-07-13,Subscriber,73,8460,834.760460251046,798031,956
00,2019-07-14,Customer,77,60435,1550.3668122270742,710068,458
00,2019-07-14,Subscriber,61,35325,921.7028846153846,958571,1040
00,2019-07-15,Customer,139,38179,1780.437908496732,272407,153
00,2019-07-15,Subscriber,61,9243,831.0630434782609,382289,460
00,2019-07-16,Customer,79,8263,1622.75,214203,132
00,2019-07-16,Subscriber,71,13555,862.1076320939335,440537,511
00,2019-07-17,Customer,129,201882,3250.4296296296297,438808,135
00,2019-07-17,Subscriber,62,50890,1106.405241935484,548777,496
00,2019-07-18,Customer,80,3554,1109.0666666666666,49908,45
00,2019-07-18,Subscriber,76,84428,974.6842105263158,296304,304
00,2019-07-19,Customer,106,4284,1122.6301369863013,163904,146
00,2019-07-19,Subscriber,71,23691,861.0818815331011,494261,574
00,2019-07-20,Customer,93,53525,1365.5112781954888,363226,266
00,2019-07-20,Subscriber,69,36973,856.483606557377,731437,854
00,2019-07-21,Customer,133,40008,1552.4054054054054,402073,259
00,2019-07-21,Subscriber,63,720929,2408.4615384615386,1690740,702
00,2019-07-22,Customer,61,10676,1686.060606060606,222560,132
00,2019-07-22,Subscriber,61,4328,737.3231707317074,241842,328
00,2019-07-23,Customer,277,2374,1119.0357142857142,31333,28
00,2019-07-23,Subscriber,70,2508,583.811320754717,92826,159
00,2019-07-24,Customer,133,8183,1216.5213675213674,142333,117
00,2019-07-24,Subscriber,65,9530,779.9252336448598,417260,535
00,2019-07-25,Customer,149,77389,2282.418269230769,474743,208
00,2019-07-25,Subscriber,64,28490,872.9144736842105,530732,608
00,2019-07-26,Customer,86,10913,1357.2526315789473,257878,190
00,2019-07-26,Subscriber,61,11148,784.0187165775401,586446,748
00,2019-07-27,Customer,75,32985,1465.240793201133,517230,353
00,2019-07-27,Subscriber,70,804698,1729.3537486800421,1637698,947
00,2019-07-28,Customer,67,13426,1444.1994382022472,514135,356
00,2019-07-28,Subscriber,65,11533,810.366388308977,776331,958
00,2019-07-29,Customer,174,7795,1152.6190476190477,145230,126
00,2019-07-29,Subscriber,80,5915,742.4713375796179,233136,314
00,2019-07-30,Customer,206,34595,1831.7241379310344,212480,116
00,2019-07-30,Subscriber,67,4720,860.5204819277109,357116,415
00,2019-07-31,Customer,82,5941,1279.4,185513,145
00,2019-07-31,Subscriber,68,64333,887.6215722120658,485529,547
00,2019-08-01,Customer,71,20997,1315.3428571428572,184148,140
00,2019-08-01,Subscriber,68,347819,1329.3818827708703,748442,563
00,2019-08-02,Customer,82,4939,1134.7972972972973,167950,148
00,2019-08-02,Subscriber,62,368862,1268.296437659033,996881,786
00,2019-08-03,Customer,61,21742,1433.7074829931973,421510,294
00,2019-08-03,Subscriber,74,37370,873.9779643231899,832901,953
00,2019-08-04,Customer,164,3418,1170.4722222222222,126411,108
00,2019-08-04,Subscriber,81,4702,766.3925438596491,349475,456
00,2019-08-05,Customer,125,28167,1425.1223021582734,198092,139
00,2019-08-05,Subscriber,63,6678,742.6924882629108,316387,426
00,2019-08-06,Customer,234,1439132,10344.59756097561,1696514,164
00,2019-08-06,Subscriber,63,381640,1809.4845360824743,877600,485
00,2019-08-07,Customer,198,42727,2210.539393939394,364739,165
00,2019-08-07,Subscriber,86,33147,820.6079545454545,433281,528
00,2019-08-08,Customer,189,3541,1112.6707317073171,91239,82
00,2019-08-08,Subscriber,62,3872,729.6038961038961,337077,462
00,2019-08-09,Customer,122,33497,1478.9875776397516,238117,161
00,2019-08-09,Subscriber,83,35847,815.5344827586207,520311,638
00,2019-08-10,Customer,129,42188,1810.3655913978494,505092,279
00,2019-08-10,Subscriber,67,4587,783.8019271948608,732071,934
00,2019-08-11,Customer,68,1759307,7401.530864197531,2398096,324
00,2019-08-11,Subscriber,65,42676,812.3393461104848,720545,887
00,2019-08-12,Customer,99,27204,1736.565934065934,316055,182
00,2019-08-12,Subscriber,63,7406,811.2731481481482,350470,432
00,2019-08-13,Customer,107,105953,2215.4876543209875,358909,162
00,2019-08-13,Subscriber,61,639015,2227.1513859275055,1044534,469
00,2019-08-14,Customer,74,29561,1749.1221374045801,229135,131
00,2019-08-14,Subscriber,70,30984,932.2097759674134,457715,491
00,2019-08-15,Customer,206,5635,1379.9328859060402,205610,149
00,2019-08-15,Subscriber,69,43551,874.4274509803921,445958,510
00,2019-08-16,Customer,67,32469,1448.252688172043,269375,186
00,2019-08-16,Subscriber,64,28808,789.0493468795355,543655,689
00,2019-08-17,Customer,61,124022,1978.5333333333333,563882,285
00,2019-08-17,Subscriber,71,3407,783.1536723163841,693091,885
00,2019-08-18,Customer,73,69695,1852.0054794520547,675982,365
00,2019-08-18,Subscriber,66,30120,831.3667512690355,655117,788
00,2019-08-19,Customer,114,16652,1565.2967741935483,242621,155
00,2019-08-19,Subscriber,66,4216,721.1876675603218,269003,373
00,2019-08-20,Customer,65,10198,1415.508875739645,239221,169
00,2019-08-20,Subscriber,67,3605,744.2565320665083,313332,421
00,2019-08-21,Customer,207,102428,2431.9242424242425,321014,132
00,2019-08-21,Subscriber,69,34486,886.9558541266795,462104,521
00,2019-08-22,Customer,83,43152,1847.7162162162163,273462,148
00,2019-08-22,Subscriber,67,3162,780.8494623655914,435714,558
00,2019-08-23,Customer,202,378397,9894.595238095239,415573,42
00,2019-08-23,Subscriber,82,59651,1012.2425373134329,271281,268
00,2019-08-24,Customer,97,458383,3270.872950819672,798093,244
00,2019-08-24,Subscriber,67,5194,756.1375291375291,648766,858
00,2019-08-25,Customer,70,43230,1556.9882352941177,529376,340
00,2019-08-25,Subscriber,71,39458,858.8223760092272,744599,867
00,2019-08-26,Customer,110,59773,1858.3391304347826,213709,115
00,2019-08-26,Subscriber,65,3393,780.7700534759358,292008,374
00,2019-08-27,Customer,131,53608,2099.494623655914,195253,93
00,2019-08-27,Subscriber,90,4841,754.3380952380952,316822,420
00,2019-08-28,Customer,196,6357,1219.587837837838,180499,148
00,2019-08-28,Subscriber,61,12951,811.3612774451097,406492,501
00,2019-08-29,Customer,137,28624,1315.295918367347,128899,98
00,2019-08-29,Subscriber,64,5550,734.0054945054945,400767,546
00,2019-08-30,Customer,189,470757,3941.2429906542056,843426,214
00,2019-08-30,Subscriber,68,54774,841.8429629629629,568244,675
00,2019-08-31,Customer,68,154842,2128.799319727891,625867,294
00,2019-08-31,Subscriber,68,39252,851.4183673469388,667512,784
00,2019-09-01,Customer,139,48578,1833.8885714285714,641861,350
00,2019-09-01,Subscriber,68,49037,800.043656207367,586432,733
00,2019-09-02,Customer,122,1357248,6695.36329588015,1787662,267
00,2019-09-02,Subscriber,69,3893,771.5447409733124,491474,637
00,2019-09-03,Customer,269,4136,1257.6938775510205,123254,98
00,2019-09-03,Subscriber,72,4343,689.2138554216867,228819,332
00,2019-09-04,Customer,78,49495,1606.9056603773586,170332,106
00,2019-09-04,Subscriber,73,31297,863.2201405152225,368595,427
00,2019-09-05,Customer,201,3672,1224.4649122807018,139589,114
00,2019-09-05,Subscriber,61,32866,887.7735849056604,423468,477
00,2019-09-06,Customer,65,26940,1359.0633802816901,192987,142
00,2019-09-06,Subscriber,81,39251,945.5977011494252,575869,609
00,2019-09-07,Customer,73,3369,894.8809523809524,112755,126
00,2019-09-07,Subscriber,82,92113,797.9785714285714,558585,700
00,2019-09-08,Customer,148,320288,2444.0727848101264,772327,316
00,2019-09-08,Subscriber,76,54957,790.558116232465,788977,998
00,2019-09-09,Customer,62,3642,1082.0277777777778,116859,108
00,2019-09-09,Subscriber,87,4562,772.4824797843665,286591,371
00,2019-09-10,Customer,128,31135,2127.541176470588,180841,85
00,2019-09-10,Subscriber,61,5759,807.7325,323093,400
00,2019-09-11,Customer,239,27800,1281.142857142857,161424,126
00,2019-09-11,Subscriber,64,21753,852.9133333333333,383811,450
00,2019-09-12,Customer,165,28280,1513.78,227067,150
00,2019-09-12,Subscriber,63,3957,796.5192660550458,434103,545
00,2019-09-13,Customer,183,6161,906.5979381443299,87940,97
00,2019-09-13,Subscriber,61,50152,732.1646017699115,413673,565
00,2019-09-14,Customer,68,116811,2459.83203125,629717,256
00,2019-09-14,Subscriber,73,32170,803.2770562770563,742228,924
00,2019-09-15,Customer,63,61594,1585.5621118012423,510551,322
00,2019-09-15,Subscriber,67,39711,825.682570593963,847976,1027
00,2019-09-16,Customer,100,27749,1539.6176470588234,209388,136
00,2019-09-16,Subscriber,86,3988,732.1666666666666,272366,372
00,2019-09-17,Customer,186,40406,1859.7619047619048,195275,105
00,2019-09-17,Subscriber,65,5701,757.5545454545454,333324,440
00,2019-09-18,Customer,170,26758,1501.632075471698,159173,106
00,2019-09-18,Subscriber,78,25657,791.9956236323851,361942,457
00,2019-09-19,Customer,191,3370,1034.2448979591836,101356,98
00,2019-09-19,Subscriber,68,3302,755.803317535545,318949,422
00,2019-09-20,Customer,86,22838,1328.9084507042253,188705,142
00,2019-09-20,Subscriber,65,46383,889.43345323741,494525,556
00,2019-09-21,Customer,74,49352,1576.855172413793,457288,290
00,2019-09-21,Subscriber,67,34621,799.8691588785047,770274,963
00,2019-09-22,Customer,79,592589,2824.2574031890663,1239849,439
00,2019-09-22,Subscriber,65,9871,782.155303030303,825956,1056
00,2019-09-23,Customer,65,4670,1064.5151515151515,140516,132
00,2019-09-23,Subscriber,67,34589,864.3659217877095,309443,358
00,2019-09-24,Customer,150,9114,1309.7671232876712,95613,73
00,2019-09-24,Subscriber,64,4440,755.7488584474886,165509,219
00,2019-09-25,Customer,94,5784,1030.8846153846155,107212,104
00,2019-09-25,Subscriber,80,1002081,5010.626050420168,2385058,476
00,2019-09-26,Customer,186,26760,1422.1953125,182041,128
00,2019-09-26,Subscriber,64,3948,761.6048237476809,410505,539
00,2019-09-27,Customer,116,3757,1154.8058823529411,196317,170
00,2019-09-27,Subscriber,69,46474,782.3179791976225,526500,673
00,2019-09-28,Customer,170,175816,2140.7644787644786,554458,259
00,2019-09-28,Subscriber,68,44977,836.8623676612127,869500,1039
00,2019-09-29,Customer,76,141763,2012.5112540192927,625891,311
00,2019-09-29,Subscriber,73,31480,782.8328141225337,753868,963
00,2019-09-30,Customer,162,30139,1429.7230769230769,185864,130
00,2019-09-30,Subscriber,94,2794,672.5168539325842,239416,356
00,2019-10-01,Customer,71,53983,1556.8023255813953,133885,86
00,2019-10-01,Subscriber,64,4307,606.2774390243902,198859,328
00,2019-10-02,Customer,126,9867,1200.888888888889,118888,99
00,2019-10-02,Subscriber,67,3373,769.4722838137473,347032,451
00,2019-10-03,Customer,66,8252,1099.5252525252524,108853,99
00,2019-10-03,Subscriber,61,3396,689.8870588235294,293202,425
00,2019-10-04,Customer,224,2337,857.3666666666667,51442,60
00,2019-10-04,Subscriber,98,2755,668.4264264264265,222586,333
00,2019-10-05,Customer,109,59470,1328.5530303030303,175369,132
00,2019-10-05,Subscriber,69,112792,845.9855832241153,645487,763
00,2019-10-06,Customer,122,256107,2977.879464285714,667045,224
00,2019-10-06,Subscriber,61,14408,768.3402777777778,663846,864
00,2019-10-07,Customer,185,46792,1855.892857142857,207860,112
00,2019-10-07,Subscriber,71,3293,716.1415094339623,227733,318
00,2019-10-08,Customer,117,9518,1075.4736842105262,40868,38
00,2019-10-08,Subscriber,106,26206,764.4587155963303,166652,218
00,2019-10-09,Customer,169,8828,1046.3522727272727,92079,88
00,2019-10-09,Subscriber,65,4872,722.756501182033,305726,423
00,2019-10-10,Customer,200,1875,935.3275862068965,54249,58
00,2019-10-10,Subscriber,96,31571,845.8915989159891,312134,369
00,2019-10-11,Customer,188,186983,5203.50505050505,515147,99
00,2019-10-11,Subscriber,65,176130,994.8393501805054,551141,554
00,2019-10-12,Customer,159,51569,1907.1875,366180,192
00,2019-10-12,Subscriber,64,64628,916.5377833753149,727731,794
00,2019-10-13,Customer,103,27628,1411.65,451728,320
00,2019-10-13,Subscriber,76,4539,738.9964664310954,627408,849
00,2019-10-14,Customer,176,7510,1457.314465408805,231713,159
00,2019-10-14,Subscriber,69,30855,774.8957816377172,312283,403
00,2019-10-15,Customer,195,4718,1137.1505376344087,105755,93
00,2019-10-15,Subscriber,61,4582,690.0748663101605,258088,374
00,2019-10-16,Customer,113,19294,1400.131868131868,127412,91
00,2019-10-16,Subscriber,61,3501,736.8977272727273,324235,440
00,2019-10-17,Customer,153,29547,1746.2424242424242,57626,33
00,2019-10-17,Subscriber,73,2529,585.8132780082988,141181,241
00,2019-10-18,Customer,178,209385,3173.5510204081634,311008,98
00,2019-10-18,Subscriber,69,3700,626.8176895306859,347257,554
00,2019-10-19,Customer,167,12255,1258.6901408450703,178734,142
00,2019-10-19,Subscriber,63,83446,755.9239436619719,536706,710
00,2019-10-20,Customer,108,69380,1458.0,363042,249
00,2019-10-20,Subscriber,64,44569,786.1096634093377,724007,921
00,2019-10-21,Customer,140,2771,707.1944444444445,25459,36
00,2019-10-21,Subscriber,95,2701,610.8526785714286,136831,224
00,2019-10-22,Customer,102,30174,1883.0285714285715,197718,105
00,2019-10-22,Subscriber,62,32218,797.1722488038278,333218,418
00,2019-10-23,Customer,273,1718,975.25,3901,4
00,2019-10-23,Subscriber,97,2671,624.8085106382979,58732,94
00,2019-10-24,Customer,127,2526,1051.6,78870,75
00,2019-10-24,Subscriber,80,32976,754.4042105263158,358342,475
00,2019-10-25,Customer,85,3262,1014.6434782608695,116684,115
00,2019-10-25,Subscriber,70,49958,793.3893967093236,433984,547
