start_sta_name,usertype,tripduration_min,tripduration_max,tripduration_mean,tripduration_sum,tripduration_count,birth_year_min,birth_year_max,start_sta_lat_min,start_sta_lon_min
Barclay St & Church St,Customer,61,1790337,2136.870908422214,11620304,5438,1953,2003,40.71291224,-74.01020234
Barclay St & Church St,Subscriber,61,849810,804.4419391807255,30183466,37521,1885,2003,40.71291224,-74.01020234
Barrow St & Hudson St,Customer,62,91361,1309.5257428655486,8902156,6798,1938,2003,40.73172428,-74.00674436
Barrow St & Hudson St,Subscriber,61,694342,744.6866973373359,41923627,56297,1889,2003,40.73172428,-74.00674436
Battery Pl & Greenwich St,Customer,80,87994,2026.3383084577115,814588,402,1959,2003,40.70463,-74.01507
Battery Pl & Greenwich St,Subscriber,61,175203,1028.3058823529411,1223684,1190,1937,2002,40.70463,-74.01507
Bayard St & Baxter St,Customer,67,692650,1830.0655039545732,9024053,4931,1901,2003,40.71602118,-73.99974372
Bayard St & Baxter St,Subscriber,61,602998,788.4896495422473,27043618,34298,1900,2003,40.71602118,-73.99974372
Bayard St & Leonard St,Customer,65,959910,2799.157992565056,3011894,1076,1937,2002,40.71915571696044,-73.94885390996933
Bayard St & Leonard St,Subscriber,62,488144,592.0563090449912,6329674,10691,1900,2003,40.71915571696044,-73.94885390996933
Beaver St & Fayette St,Customer,164,79434,2038.7615384615385,530078,260,1960,2003,40.700990000000004,-73.93921
Beaver St & Fayette St,Subscriber,86,3255,740.4153605015674,472385,638,1952,2001,40.700990000000004,-73.93921
Bedford Ave & Bergen St,Customer,61,434142,1580.1027253668763,3014836,1908,1952,2003,40.676368,-73.95291800000001
Bedford Ave & Bergen St,Subscriber,61,1215142,1061.8224508050089,11871175,11180,1946,2002,40.676368,-73.95291800000001
Bedford Ave & Montgomery St,Customer,99,2156412,13464.43621399177,3271858,243,1900,2002,40.665816,-73.95693399999999
Bedford Ave & Montgomery St,Subscriber,65,69099,1112.052947052947,1113165,1001,1953,2002,40.665816,-73.95693399999999
Bedford Ave & Nassau Ave,Customer,66,614133,1885.1142730102267,8479244,4498,1900,2002,40.72311651,-73.95212324
Bedford Ave & Nassau Ave,Subscriber,61,158386,666.4689512315937,14800276,22207,1887,2002,40.72311651,-73.95212324
Bedford Ave & S 9 St,Customer,64,703590,3358.2637114951162,4469849,1331,1945,2001,40.70853074,-73.96408963
Bedford Ave & S 9 St,Subscriber,62,281636,857.8305290546401,4945393,5765,1935,2001,40.70853074,-73.96408963
Bergen St & Flatbush Ave,Customer,69,1132758,2271.8157043879905,4918481,2165,1905,2002,40.680944723477296,-73.97567331790923
Bergen St & Flatbush Ave,Subscriber,61,775632,847.2071302298174,11501684,13576,1886,2003,40.680944723477296,-73.97567331790923
Bergen St & Smith St,Customer,63,163725,1545.331531018782,5430295,3514,1940,2003,40.686744299999994,-73.99063168
Bergen St & Smith St,Subscriber,62,491590,709.3292919346401,23051074,32497,1886,2003,40.686744299999994,-73.99063168
Bergen St & Vanderbilt Ave,Customer,64,2265874,2790.975518893028,5244243,1879,1924,2002,40.6794388,-73.96804379999999
Bergen St & Vanderbilt Ave,Subscriber,64,339083,747.2405771089327,10824527,14486,1893,2002,40.6794388,-73.96804379999999
Berkeley Pl & 6 Ave,Customer,65,246306,1963.702850877193,1790897,912,1954,2003,40.6765304,-73.97846879
Berkeley Pl & 6 Ave,Subscriber,61,1108114,1018.5710677382319,8871754,8710,1889,2003,40.6765304,-73.97846879
Berkeley Pl & 7 Ave,Customer,73,537043,2264.5207967193905,3865537,1707,1943,2003,40.675146838709786,-73.9752320945263
Berkeley Pl & 7 Ave,Subscriber,61,279589,706.7823433080245,14242371,20151,1886,2003,40.675146838709786,-73.9752320945263
Berry St & N 8 St,Customer,71,1784894,2098.9226708894166,7952818,3789,1952,2003,40.7190095,-73.95852515
Berry St & N 8 St,Subscriber,61,417652,675.2168013974083,16621812,24617,1887,2002,40.7190095,-73.95852515
Bialystoker Pl & Delancey St,Customer,62,1812366,4596.008379888268,6581484,1432,1946,2003,40.71622644,-73.98261206
Bialystoker Pl & Delancey St,Subscriber,63,188439,795.8252625760089,14396479,18090,1931,2003,40.71622644,-73.98261206
Boerum St & Broadway,Customer,62,353039,1591.6035422343325,2336474,1468,1950,2003,40.70538077,-73.94976519
Boerum St & Broadway,Subscriber,63,49133,648.1592786343613,4708229,7264,1889,2002,40.70538077,-73.94976519
Bond St & Bergen St,Customer,89,318310,1778.8162751677853,2120349,1192,1947,2003,40.6849668,-73.98620772
Bond St & Bergen St,Subscriber,65,121275,715.3784120209833,8045861,11247,1885,2003,40.6849668,-73.98620772
Bond St & Fulton St,Customer,61,2621244,3587.0384254920336,11482110,3201,1943,2003,40.68962188790333,-73.98304268717766
Bond St & Fulton St,Subscriber,61,298125,681.4044861037207,16647393,24431,1885,2003,40.68962188790333,-73.98304268717766
Broad St & Bridge St,Customer,65,118022,1709.8172609400324,4219829,2468,1904,2003,40.70365182,-74.01167797
Broad St & Bridge St,Subscriber,61,178790,987.8720404984424,12684277,12840,1896,2003,40.70365182,-74.01167797
Broadway & 12 St,Customer,69,63355,1568.0056285178237,835747,533,1955,2001,40.7668,-73.93477740000002
Broadway & 12 St,Subscriber,62,201296,765.6597106948068,3228787,4217,1900,2003,40.7668,-73.93477740000002
Broadway & Battery Pl,Customer,61,248486,1894.2832851744831,17044761,8998,1939,2003,40.70463334,-74.01361706
Broadway & Battery Pl,Subscriber,61,92617,1036.4444049927622,37947339,36613,1890,2003,40.70463334,-74.01361706
Broadway & Berry St,Customer,63,544980,1832.3429849340866,7783793,4248,1948,2003,40.71044554,-73.96525063
Broadway & Berry St,Subscriber,61,89133,714.9005488182703,16152463,22594,1900,2001,40.71044554,-73.96525063
Broadway & E 14 St,Customer,61,1799734,1713.1037193251534,17871098,10432,1932,2003,40.73454567,-73.99074142
Broadway & E 14 St,Subscriber,61,666621,658.6499220120882,67564309,102580,1886,2003,40.73454567,-73.99074142
Broadway & E 22 St,Customer,61,416163,1415.5564820991772,12731515,8994,1947,2003,40.740343200000005,-73.98955109
Broadway & E 22 St,Subscriber,61,1063884,743.3393282378246,77414331,104144,1888,2003,40.740343200000005,-73.98955109
Broadway & Furman Ave,Customer,342,4781,1972.7777777777778,17755,9,1969,2000,40.68139,-73.90756
Broadway & Furman Ave,Subscriber,82,2521,674.8823529411765,11473,17,1966,1999,40.68139,-73.90756
Broadway & Hancock St,Customer,382,2662,1230.4117647058824,20917,17,1969,2002,40.68663,-73.9168
Broadway & Hancock St,Subscriber,62,3909,692.0,65048,94,1947,2000,40.68663,-73.9168
Broadway & Kosciuszko St,Customer,239,3166,1137.8222222222223,102404,90,1965,2001,40.693290000000005,-73.92851999999999
Broadway & Kosciuszko St,Subscriber,80,14157,910.9235668789809,286030,314,1951,2002,40.693290000000005,-73.92851999999999
Broadway & Madison St,Customer,63,12967,1728.52,86426,50,1969,2001,40.68822,-73.91966
Broadway & Madison St,Subscriber,95,7812,872.8657718120805,130057,149,1888,2000,40.68822,-73.91966
Broadway & Moylan Pl,Customer,64,1622928,3904.94013880856,13503283,3458,1940,2003,40.8143256,-73.9590255
Broadway & Moylan Pl,Subscriber,61,83823,1324.4408978747115,16638951,12563,1896,2003,40.8143256,-73.9590255
Broadway & Roebling St,Customer,62,448388,1601.8706127305175,5385489,3362,1950,2003,40.70924826276157,-73.96063148975372
Broadway & Roebling St,Subscriber,61,1033727,644.2100880198176,12222598,18973,1888,2003,40.70924826276157,-73.96063148975372
Broadway & W 122 St,Customer,79,183885,2593.183129855716,2336458,901,1904,2003,40.8120562,-73.9612547
Broadway & W 122 St,Subscriber,61,91462,1047.6326252192555,5375403,5131,1942,2002,40.8120562,-73.9612547
Broadway & W 25 St,Customer,61,1542532,1730.3201273696682,23366243,13504,1885,2003,40.74286877312112,-73.98918628692627
Broadway & W 25 St,Subscriber,61,256779,705.75507850384,53850524,76302,1886,2003,40.74286877312112,-73.98918628692627
Broadway & W 29 St,Customer,67,879256,1547.7803185437997,13604989,8790,1948,2003,40.7462009,-73.98855723
Broadway & W 29 St,Subscriber,61,491814,702.6070287539936,44423032,63226,1887,2003,40.7462009,-73.98855723
Broadway & W 32 St,Customer,74,177144,1570.6438152011922,2107804,1342,1950,2002,40.74854862,-73.98808416
Broadway & W 32 St,Subscriber,61,1303733,768.7674302788845,12349480,16064,1900,2002,40.74854862,-73.98808416
Broadway & W 36 St,Customer,62,1330980,1814.1943291839557,7869975,4338,1917,2003,40.75097711,-73.98765428
Broadway & W 36 St,Subscriber,61,84024,695.3668657057011,18283281,26293,1888,2003,40.75097711,-73.98899999999999
Broadway & W 37 St,Customer,62,281720,1658.8008642419877,9212980,5554,1929,2003,40.75172632,-73.98753523
Broadway & W 37 St,Subscriber,61,1197259,772.4002826633166,24593225,31840,1890,2003,40.75172632,-73.98899999999999
Broadway & W 38 St,Customer,61,630997,1665.7329900698787,9058256,5438,1942,2003,40.75299641,-73.98721619
Broadway & W 38 St,Subscriber,61,1952891,776.8589577264828,31737019,40853,1885,2003,40.75299641,-73.98721619
Broadway & W 41 St,Customer,61,736197,1821.50946891725,17697786,9716,1946,2003,40.75513557,-73.98658032
Broadway & W 41 St,Subscriber,61,1034663,695.0262332706191,52087351,74943,1888,2003,40.75513557,-73.98658032
Broadway & W 49 St,Customer,61,834428,1755.1264042459088,19841704,11305,1932,2003,40.76068327096592,-73.98452728986742
Broadway & W 49 St,Subscriber,61,686455,670.4878251715004,39486369,58892,1888,2003,40.76068327096592,-73.98452728986742
Broadway & W 51 St,Customer,62,2404609,2749.826923076923,14871064,5408,1939,2003,40.76228826,-73.98336183
Broadway & W 51 St,Subscriber,61,91077,680.2781925343811,24238312,35630,1886,2001,40.76228826,-73.98336183
